id,source_object,target_object,source_row_count,target_row_count,load_status,severity,phase,error_message,created_at
8767,MLGN,S_MLGN,2343,1692,failed,info,33.0,,2026-01-21 15:29:04
8771,MVKE,S_MVKE,10028,8783,failed,info,33.0,,2026-01-21 15:29:04
8772,CRVM_B,S_CRFH,508,436,failed,info,33.0,,2026-01-21 15:29:04
8773,MAKT,S_MAKT,161841,113711,failed,info,33.0,,2026-01-21 15:29:04
8775,MARC,S_MARC,21869,18913,failed,info,33.0,,2026-01-21 15:29:04
8776,MARD,S_MARD,19107,16705,failed,info,33.0,,2026-01-21 15:29:04
8777,MARM,S_MARM,15918,13592,failed,info,33.0,,2026-01-21 15:29:04
8779,MEAN,S_MEAN,267,175,failed,info,33.0,,2026-01-21 15:29:04
8780,MLAN,S_MLAN,19082,16700,failed,critical,33.0,,2026-01-21 15:29:04
8781,MLGN,S_MLGN,2343,1692,failed,info,33.0,,2026-01-21 15:29:04
8785,MVKE,S_MVKE,10028,8783,failed,info,33.0,,2026-01-21 15:29:04
8786,EINE,S_COND,3889,1952,failed,info,4.0,,2026-01-21 15:29:04
8787,EINA,S_EINA,3664,2483,failed,info,4.0,,2026-01-21 15:29:04
8788,EINA,S_EINA_TEXT,3664,6,failed,info,4.0,,2026-01-21 15:29:04
8789,EINE,S_EINE,3889,2628,failed,info,4.0,,2026-01-21 15:29:04
8800,VBAK,S_VBAK,8071,296,failed,info,2.0,,2026-01-21 15:29:04
8811,LFA1,S_ROLES,1833,41,failed,info,46.0,,2026-01-21 15:29:04
8813,LFA1,S_SUPPL_ADDR,1833,24,failed,info,46.0,,2026-01-21 15:29:04
8814,LFB1,S_SUPPL_COMPANY,1979,33,failed,info,46.0,,2026-01-21 15:29:04
8816,LFA1,S_SUPPL_GEN,1833,24,failed,info,46.0,,2026-01-21 15:29:04
8817,LFA1,S_SUPPL_IDENT,1833,24,failed,info,46.0,,2026-01-21 15:29:04
8818,LFA1,S_SUPPL_INDUSTRY,1833,24,failed,critical,46.0,,2026-01-21 15:29:04
8819,WYT3,S_SUPPL_PARTNER,1121,33,failed,info,46.0,,2026-01-21 15:29:04
8820,LFM1,S_SUPPL_PURCHASING,1609,32,failed,info,46.0,,2026-01-21 15:29:04
8821,LFA1,S_SUPPL_TAXNUMBERS,1833,6,failed,info,46.0,,2026-01-21 15:29:04
8826,LFA1,S_ROLES,1833,2579,failed,info,46.0,,2026-01-21 15:29:04
8827,LFBK,S_SUPP_BANK,1120,7,failed,info,46.0,,2026-01-21 15:29:04
8832,VENDOR,S_SUPPL_GEN,68,68,failed,critical,3.0,,2026-01-21 15:29:04
8833,AP_AP_SUPPLIERS,S_SUPPL_GEN,357,217,failed,critical,3.0,,2026-01-21 15:29:04
8834,LFA1,S_SUPPL_IDENT,1833,1412,failed,info,46.0,,2026-01-21 15:29:04
8835,LFA1,S_SUPPL_INDUSTRY,1833,1412,failed,critical,46.0,,2026-01-21 15:29:04
8836,WYT3,S_SUPPL_PARTNER,1121,798,failed,info,46.0,,2026-01-21 15:29:04
8837,LFM1,S_SUPPL_PURCHASING,1609,1275,failed,info,46.0,,2026-01-21 15:29:04
8838,LFA1,S_SUPPL_TAXNUMBERS,1833,41,failed,info,46.0,,2026-01-21 15:29:04
8869,CRVM_B,S_CRFH,508,436,failed,info,33.0,,2026-01-21 15:29:04
8870,MAKT,S_MAKT,161841,113711,failed,info,33.0,,2026-01-21 15:29:04
8871,MARA,S_MARA,14541,12335,failed,info,33.0,,2026-01-21 15:29:04
8872,MARC,S_MARC,21869,18913,failed,info,33.0,,2026-01-21 15:29:04
8873,MARD,S_MARD,19107,16705,failed,info,33.0,,2026-01-21 15:29:04
8874,MARM,S_MARM,15918,13592,failed,info,33.0,,2026-01-21 15:29:04
8876,MEAN,S_MEAN,267,175,failed,info,33.0,,2026-01-21 15:29:04
8877,MLAN,S_MLAN,19082,16700,failed,critical,33.0,,2026-01-21 15:29:04
8878,MLGN,S_MLGN,2343,1692,failed,info,33.0,,2026-01-21 15:29:04
8882,MVKE,S_MVKE,10028,8783,failed,info,33.0,,2026-01-21 15:29:04
8883,CRVM_B,S_CRFH,508,436,failed,info,33.0,,2026-01-21 15:29:04
8884,MAKT,S_MAKT,161841,113711,failed,info,33.0,,2026-01-21 15:29:04
8886,MARC,S_MARC,21869,18913,failed,info,33.0,,2026-01-21 15:29:04
8887,MARD,S_MARD,19107,16705,failed,info,33.0,,2026-01-21 15:29:04
8888,MARM,S_MARM,15918,13592,failed,info,33.0,,2026-01-21 15:29:04
8890,MEAN,S_MEAN,267,175,failed,info,33.0,,2026-01-21 15:29:04
8891,MLAN,S_MLAN,19082,16700,failed,critical,33.0,,2026-01-21 15:29:04
8892,MLGN,S_MLGN,2343,1692,failed,info,33.0,,2026-01-21 15:29:04
8896,MVKE,S_MVKE,10028,8783,failed,info,33.0,,2026-01-21 15:29:04
8897,EINE,S_COND,3889,1952,failed,info,4.0,,2026-01-21 15:29:04
8898,EINA,S_EINA,3664,2483,failed,info,4.0,,2026-01-21 15:29:04
8899,EINA,S_EINA_TEXT,3664,6,failed,info,4.0,,2026-01-21 15:29:04
8900,EINE,S_EINE,3889,2628,failed,info,4.0,,2026-01-21 15:29:04
8911,VBAK,S_VBAK,8071,296,failed,info,2.0,,2026-01-21 15:29:04
8922,LFA1,S_ROLES,1833,41,failed,info,46.0,,2026-01-21 15:29:04
8924,LFA1,S_SUPPL_ADDR,1833,24,failed,info,46.0,,2026-01-21 15:29:04
8925,LFB1,S_SUPPL_COMPANY,1979,33,failed,info,46.0,,2026-01-21 15:29:04
8927,LFA1,S_SUPPL_GEN,1833,24,failed,info,46.0,,2026-01-21 15:29:04
8928,LFA1,S_SUPPL_IDENT,1833,24,failed,info,46.0,,2026-01-21 15:29:04
8929,LFA1,S_SUPPL_INDUSTRY,1833,24,failed,critical,46.0,,2026-01-21 15:29:04
8930,WYT3,S_SUPPL_PARTNER,1121,33,failed,info,46.0,,2026-01-21 15:29:04
8931,LFM1,S_SUPPL_PURCHASING,1609,32,failed,info,46.0,,2026-01-21 15:29:04
8932,LFA1,S_SUPPL_TAXNUMBERS,1833,6,failed,info,46.0,,2026-01-21 15:29:04
8937,LFA1,S_ROLES,1833,2579,failed,info,46.0,,2026-01-21 15:29:04
8938,LFBK,S_SUPP_BANK,1120,7,failed,info,46.0,,2026-01-21 15:29:04
8943,VENDOR,S_SUPPL_GEN,68,68,failed,critical,3.0,,2026-01-21 15:29:04
8944,AP_AP_SUPPLIERS,S_SUPPL_GEN,357,217,failed,critical,3.0,,2026-01-21 15:29:04
8945,LFA1,S_SUPPL_IDENT,1833,1412,failed,info,46.0,,2026-01-21 15:29:04
8946,LFA1,S_SUPPL_INDUSTRY,1833,1412,failed,critical,46.0,,2026-01-21 15:29:04
8947,WYT3,S_SUPPL_PARTNER,1121,798,failed,info,46.0,,2026-01-21 15:29:04
8948,LFM1,S_SUPPL_PURCHASING,1609,1275,failed,info,46.0,,2026-01-21 15:29:04
8949,LFA1,S_SUPPL_TAXNUMBERS,1833,41,failed,info,46.0,,2026-01-21 15:29:04
8980,CRVM_B,S_CRFH,508,436,failed,info,33.0,,2026-01-21 15:29:04
8981,MAKT,S_MAKT,161841,113711,failed,info,33.0,,2026-01-21 15:29:04
8982,MARA,S_MARA,14541,12335,failed,info,33.0,,2026-01-21 15:29:04
8983,MARC,S_MARC,21869,18913,failed,info,33.0,,2026-01-21 15:29:04
8984,MARD,S_MARD,19107,16705,failed,info,33.0,,2026-01-21 15:29:04
8985,MARM,S_MARM,15918,13592,failed,info,33.0,,2026-01-21 15:29:04
8987,MEAN,S_MEAN,267,175,failed,info,33.0,,2026-01-21 15:29:04
8988,MLAN,S_MLAN,19082,16700,failed,critical,33.0,,2026-01-21 15:29:04
8989,MLGN,S_MLGN,2343,1692,failed,info,33.0,,2026-01-21 15:29:04
8993,MVKE,S_MVKE,10028,8783,failed,info,33.0,,2026-01-21 15:29:04
8994,CRVM_B,S_CRFH,508,436,failed,info,33.0,,2026-01-21 15:29:04
8995,MAKT,S_MAKT,161841,113711,failed,info,33.0,,2026-01-21 15:29:04
8997,MARC,S_MARC,21869,18913,failed,info,33.0,,2026-01-21 15:29:04
8998,MARD,S_MARD,19107,16705,failed,info,33.0,,2026-01-21 15:29:04
8999,MARM,S_MARM,15918,13592,failed,info,33.0,,2026-01-21 15:29:04
9001,MEAN,S_MEAN,267,175,failed,info,33.0,,2026-01-21 15:29:04
9002,MLAN,S_MLAN,19082,16700,failed,critical,33.0,,2026-01-21 15:29:04
9003,MLGN,S_MLGN,2343,1692,failed,info,33.0,,2026-01-21 15:29:04
9007,MVKE,S_MVKE,10028,8783,failed,info,33.0,,2026-01-21 15:29:04
9008,EINE,S_COND,3889,1952,failed,info,4.0,,2026-01-21 15:29:04
9009,EINA,S_EINA,3664,2483,failed,info,4.0,,2026-01-21 15:29:04
9010,EINA,S_EINA_TEXT,3664,6,failed,info,4.0,,2026-01-21 15:29:04
9011,EINE,S_EINE,3889,2628,failed,info,4.0,,2026-01-21 15:29:04
9022,VBAK,S_VBAK,8071,296,failed,info,2.0,,2026-01-21 15:29:04
9033,LFA1,S_ROLES,1833,41,failed,info,46.0,,2026-01-21 15:29:04
9035,LFA1,S_SUPPL_ADDR,1833,24,failed,info,46.0,,2026-01-21 15:29:04
9036,LFB1,S_SUPPL_COMPANY,1979,33,failed,info,46.0,,2026-01-21 15:29:04
9038,LFA1,S_SUPPL_GEN,1833,24,failed,info,46.0,,2026-01-21 15:29:04
9039,LFA1,S_SUPPL_IDENT,1833,24,failed,info,46.0,,2026-01-21 15:29:04
9040,LFA1,S_SUPPL_INDUSTRY,1833,24,failed,critical,46.0,,2026-01-21 15:29:04
9041,WYT3,S_SUPPL_PARTNER,1121,33,failed,info,46.0,,2026-01-21 15:29:04
9042,LFM1,S_SUPPL_PURCHASING,1609,32,failed,info,46.0,,2026-01-21 15:29:04
9043,LFA1,S_SUPPL_TAXNUMBERS,1833,6,failed,info,46.0,,2026-01-21 15:29:04
9048,LFA1,S_ROLES,1833,2579,failed,info,46.0,,2026-01-21 15:29:04
9049,LFBK,S_SUPP_BANK,1120,7,failed,info,46.0,,2026-01-21 15:29:04
9054,VENDOR,S_SUPPL_GEN,68,68,failed,critical,3.0,,2026-01-21 15:29:04
9055,AP_AP_SUPPLIERS,S_SUPPL_GEN,357,217,failed,critical,3.0,,2026-01-21 15:29:04
9056,LFA1,S_SUPPL_IDENT,1833,1412,failed,info,46.0,,2026-01-21 15:29:04
9057,LFA1,S_SUPPL_INDUSTRY,1833,1412,failed,critical,46.0,,2026-01-21 15:29:04
9058,WYT3,S_SUPPL_PARTNER,1121,798,failed,info,46.0,,2026-01-21 15:29:04
9059,LFM1,S_SUPPL_PURCHASING,1609,1275,failed,info,46.0,,2026-01-21 15:29:04
9060,LFA1,S_SUPPL_TAXNUMBERS,1833,41,failed,info,46.0,,2026-01-21 15:29:04
9091,CRVM_B,S_CRFH,508,436,failed,info,33.0,,2026-01-21 15:29:04
9092,MAKT,S_MAKT,161841,113711,failed,info,33.0,,2026-01-21 15:29:04
9093,MARA,S_MARA,14541,12335,failed,info,33.0,,2026-01-21 15:29:04
9094,MARC,S_MARC,21869,18913,failed,info,33.0,,2026-01-21 15:29:04
9095,MARD,S_MARD,19107,16705,failed,info,33.0,,2026-01-21 15:29:04
9096,MARM,S_MARM,15918,13592,failed,info,33.0,,2026-01-21 15:29:04
9098,MEAN,S_MEAN,267,175,failed,info,33.0,,2026-01-21 15:29:04
9099,MLAN,S_MLAN,19082,16700,failed,critical,33.0,,2026-01-21 15:29:04
9100,MLGN,S_MLGN,2343,1692,failed,info,33.0,,2026-01-21 15:29:04
9104,MVKE,S_MVKE,10028,8783,failed,info,33.0,,2026-01-21 15:29:04
9105,CRVM_B,S_CRFH,508,436,failed,info,33.0,,2026-01-21 15:29:04
9106,MAKT,S_MAKT,161841,113711,failed,info,33.0,,2026-01-21 15:29:04
9108,MARC,S_MARC,21869,18913,failed,info,33.0,,2026-01-21 15:29:04
9109,MARD,S_MARD,19107,16705,failed,info,33.0,,2026-01-21 15:29:04
9110,MARM,S_MARM,15918,13592,failed,info,33.0,,2026-01-21 15:29:04
9112,MEAN,S_MEAN,267,175,failed,info,33.0,,2026-01-21 15:29:04
9113,MLAN,S_MLAN,19082,16700,failed,critical,33.0,,2026-01-21 15:29:04
9114,MLGN,S_MLGN,2343,1692,failed,info,33.0,,2026-01-21 15:29:04
9118,MVKE,S_MVKE,10028,8783,failed,info,33.0,,2026-01-21 15:29:04
9119,EINE,S_COND,3889,1952,failed,info,4.0,,2026-01-21 15:29:04
9120,EINA,S_EINA,3664,2483,failed,info,4.0,,2026-01-21 15:29:04
9121,EINA,S_EINA_TEXT,3664,6,failed,info,4.0,,2026-01-21 15:29:04
9122,EINE,S_EINE,3889,2628,failed,info,4.0,,2026-01-21 15:29:04
9133,VBAK,S_VBAK,8071,296,failed,info,2.0,,2026-01-21 15:29:04
9144,LFA1,S_ROLES,1833,41,failed,info,46.0,,2026-01-21 15:29:04
9146,LFA1,S_SUPPL_ADDR,1833,24,failed,info,46.0,,2026-01-21 15:29:04
9147,LFB1,S_SUPPL_COMPANY,1979,33,failed,info,46.0,,2026-01-21 15:29:04
9149,LFA1,S_SUPPL_GEN,1833,24,failed,info,46.0,,2026-01-21 15:29:04
9150,LFA1,S_SUPPL_IDENT,1833,24,failed,info,46.0,,2026-01-21 15:29:04
9151,LFA1,S_SUPPL_INDUSTRY,1833,24,failed,critical,46.0,,2026-01-21 15:29:04
9152,WYT3,S_SUPPL_PARTNER,1121,33,failed,info,46.0,,2026-01-21 15:29:04
9153,LFM1,S_SUPPL_PURCHASING,1609,32,failed,info,46.0,,2026-01-21 15:29:04
9154,LFA1,S_SUPPL_TAXNUMBERS,1833,6,failed,info,46.0,,2026-01-21 15:29:04
9159,LFA1,S_ROLES,1833,2579,failed,info,46.0,,2026-01-21 15:29:04
9160,LFBK,S_SUPP_BANK,1120,7,failed,info,46.0,,2026-01-21 15:29:04
9165,VENDOR,S_SUPPL_GEN,68,68,failed,critical,3.0,,2026-01-21 15:29:04
9166,AP_AP_SUPPLIERS,S_SUPPL_GEN,357,217,failed,critical,3.0,,2026-01-21 15:29:04
9167,LFA1,S_SUPPL_IDENT,1833,1412,failed,info,46.0,,2026-01-21 15:29:04
9168,LFA1,S_SUPPL_INDUSTRY,1833,1412,failed,critical,46.0,,2026-01-21 15:29:04
9169,WYT3,S_SUPPL_PARTNER,1121,798,failed,info,46.0,,2026-01-21 15:29:04
9170,LFM1,S_SUPPL_PURCHASING,1609,1275,failed,info,46.0,,2026-01-21 15:29:04
9171,LFA1,S_SUPPL_TAXNUMBERS,1833,41,failed,info,46.0,,2026-01-21 15:29:04
9202,CRVM_B,S_CRFH,508,436,failed,info,33.0,,2026-01-21 15:29:04
9203,MAKT,S_MAKT,161841,113711,failed,info,33.0,,2026-01-21 15:29:04
9204,MARA,S_MARA,14541,12335,failed,info,33.0,,2026-01-21 15:29:04
9205,MARC,S_MARC,21869,18913,failed,info,33.0,,2026-01-21 15:29:04
9206,MARD,S_MARD,19107,16705,failed,info,33.0,,2026-01-21 15:29:04
9207,MARM,S_MARM,15918,13592,failed,info,33.0,,2026-01-21 15:29:04
9209,MEAN,S_MEAN,267,175,failed,info,33.0,,2026-01-21 15:29:04
9210,MLAN,S_MLAN,19082,16700,failed,critical,33.0,,2026-01-21 15:29:04
9211,MLGN,S_MLGN,2343,1692,failed,info,33.0,,2026-01-21 15:29:04
9215,MVKE,S_MVKE,10028,8783,failed,info,33.0,,2026-01-21 15:29:04
9216,CRVM_B,S_CRFH,508,436,failed,info,33.0,,2026-01-21 15:29:04
9217,MAKT,S_MAKT,161841,113711,failed,info,33.0,,2026-01-21 15:29:04
9219,MARC,S_MARC,21869,18913,failed,info,33.0,,2026-01-21 15:29:04
9220,MARD,S_MARD,19107,16705,failed,info,33.0,,2026-01-21 15:29:04
9221,MARM,S_MARM,15918,13592,failed,info,33.0,,2026-01-21 15:29:04
9223,MEAN,S_MEAN,267,175,failed,info,33.0,,2026-01-21 15:29:04
9224,MLAN,S_MLAN,19082,16700,failed,critical,33.0,,2026-01-21 15:29:04
9225,MLGN,S_MLGN,2343,1692,failed,info,33.0,,2026-01-21 15:29:04
9229,MVKE,S_MVKE,10028,8783,failed,info,33.0,,2026-01-21 15:29:04
9230,EINE,S_COND,3889,1952,failed,info,4.0,,2026-01-21 15:29:04
9231,EINA,S_EINA,3664,2483,failed,info,4.0,,2026-01-21 15:29:04
9232,EINA,S_EINA_TEXT,3664,6,failed,info,4.0,,2026-01-21 15:29:04
9233,EINE,S_EINE,3889,2628,failed,info,4.0,,2026-01-21 15:29:04
9244,VBAK,S_VBAK,8071,296,failed,info,2.0,,2026-01-21 15:29:04
9255,LFA1,S_ROLES,1833,41,failed,info,46.0,,2026-01-21 15:29:04
9257,LFA1,S_SUPPL_ADDR,1833,24,failed,info,46.0,,2026-01-21 15:29:04
9258,LFB1,S_SUPPL_COMPANY,1979,33,failed,info,46.0,,2026-01-21 15:29:04
9260,LFA1,S_SUPPL_GEN,1833,24,failed,info,46.0,,2026-01-21 15:29:04
9261,LFA1,S_SUPPL_IDENT,1833,24,failed,info,46.0,,2026-01-21 15:29:04
9262,LFA1,S_SUPPL_INDUSTRY,1833,24,failed,critical,46.0,,2026-01-21 15:29:04
9263,WYT3,S_SUPPL_PARTNER,1121,33,failed,info,46.0,,2026-01-21 15:29:04
9264,LFM1,S_SUPPL_PURCHASING,1609,32,failed,info,46.0,,2026-01-21 15:29:04
9265,LFA1,S_SUPPL_TAXNUMBERS,1833,6,failed,info,46.0,,2026-01-21 15:29:04
9270,LFA1,S_ROLES,1833,2579,failed,info,46.0,,2026-01-21 15:29:04
9271,LFBK,S_SUPP_BANK,1120,7,failed,info,46.0,,2026-01-21 15:29:04
9276,VENDOR,S_SUPPL_GEN,68,68,failed,critical,3.0,,2026-01-21 15:29:04
9277,AP_AP_SUPPLIERS,S_SUPPL_GEN,357,217,failed,critical,3.0,,2026-01-21 15:29:04
9278,LFA1,S_SUPPL_IDENT,1833,1412,failed,info,46.0,,2026-01-21 15:29:04
9279,LFA1,S_SUPPL_INDUSTRY,1833,1412,failed,critical,46.0,,2026-01-21 15:29:04
9280,WYT3,S_SUPPL_PARTNER,1121,798,failed,info,46.0,,2026-01-21 15:29:04
9281,LFM1,S_SUPPL_PURCHASING,1609,1275,failed,info,46.0,,2026-01-21 15:29:04
9282,LFA1,S_SUPPL_TAXNUMBERS,1833,41,failed,info,46.0,,2026-01-21 15:29:04
9313,CRVM_B,S_CRFH,508,436,failed,info,33.0,,2026-01-21 15:29:04
9314,MAKT,S_MAKT,161841,113711,failed,info,33.0,,2026-01-21 15:29:04
9315,MARA,S_MARA,14541,12335,failed,info,33.0,,2026-01-21 15:29:04
9316,MARC,S_MARC,21869,18913,failed,info,33.0,,2026-01-21 15:29:04
9317,MARD,S_MARD,19107,16705,failed,info,33.0,,2026-01-21 15:29:04
9318,MARM,S_MARM,15918,13592,failed,info,33.0,,2026-01-21 15:29:04
9320,MEAN,S_MEAN,267,175,failed,info,33.0,,2026-01-21 15:29:04
9321,MLAN,S_MLAN,19082,16700,failed,critical,33.0,,2026-01-21 15:29:04
9322,MLGN,S_MLGN,2343,1692,failed,info,33.0,,2026-01-21 15:29:04
9326,MVKE,S_MVKE,10028,8783,failed,info,33.0,,2026-01-21 15:29:04
9327,CRVM_B,S_CRFH,508,436,failed,info,33.0,,2026-01-21 15:29:04
9328,MAKT,S_MAKT,161841,113711,failed,info,33.0,,2026-01-21 15:29:04
9330,MARC,S_MARC,21869,18913,failed,info,33.0,,2026-01-21 15:29:04
9331,MARD,S_MARD,19107,16705,failed,info,33.0,,2026-01-21 15:29:04
9332,MARM,S_MARM,15918,13592,failed,info,33.0,,2026-01-21 15:29:04
9334,MEAN,S_MEAN,267,175,failed,info,33.0,,2026-01-21 15:29:04
9335,MLAN,S_MLAN,19082,16700,failed,critical,33.0,,2026-01-21 15:29:04
9336,MLGN,S_MLGN,2343,1692,failed,info,33.0,,2026-01-21 15:29:04
9340,MVKE,S_MVKE,10028,8783,failed,info,33.0,,2026-01-21 15:29:04
9341,EINE,S_COND,3889,1952,failed,info,4.0,,2026-01-21 15:29:04
9342,EINA,S_EINA,3664,2483,failed,info,4.0,,2026-01-21 15:29:04
9343,EINA,S_EINA_TEXT,3664,6,failed,info,4.0,,2026-01-21 15:29:04
9344,EINE,S_EINE,3889,2628,failed,info,4.0,,2026-01-21 15:29:04
9355,VBAK,S_VBAK,8071,296,failed,info,2.0,,2026-01-21 15:29:04
9366,LFA1,S_ROLES,1833,41,failed,info,46.0,,2026-01-21 15:29:04
9368,LFA1,S_SUPPL_ADDR,1833,24,failed,info,46.0,,2026-01-21 15:29:04
9369,LFB1,S_SUPPL_COMPANY,1979,33,failed,info,46.0,,2026-01-21 15:29:04
9371,LFA1,S_SUPPL_GEN,1833,24,failed,info,46.0,,2026-01-21 15:29:04
9372,LFA1,S_SUPPL_IDENT,1833,24,failed,info,46.0,,2026-01-21 15:29:04
9373,LFA1,S_SUPPL_INDUSTRY,1833,24,failed,critical,46.0,,2026-01-21 15:29:04
9374,WYT3,S_SUPPL_PARTNER,1121,33,failed,info,46.0,,2026-01-21 15:29:04
9375,LFM1,S_SUPPL_PURCHASING,1609,32,failed,info,46.0,,2026-01-21 15:29:04
9376,LFA1,S_SUPPL_TAXNUMBERS,1833,6,failed,info,46.0,,2026-01-21 15:29:04
9381,LFA1,S_ROLES,1833,2579,failed,info,46.0,,2026-01-21 15:29:04
9382,LFBK,S_SUPP_BANK,1120,7,failed,info,46.0,,2026-01-21 15:29:04
9387,VENDOR,S_SUPPL_GEN,68,68,failed,critical,3.0,,2026-01-21 15:29:04
9388,AP_AP_SUPPLIERS,S_SUPPL_GEN,357,217,failed,critical,3.0,,2026-01-21 15:29:04
9389,LFA1,S_SUPPL_IDENT,1833,1412,failed,info,46.0,,2026-01-21 15:29:04
9390,LFA1,S_SUPPL_INDUSTRY,1833,1412,failed,critical,46.0,,2026-01-21 15:29:04
9391,WYT3,S_SUPPL_PARTNER,1121,798,failed,info,46.0,,2026-01-21 15:29:04
9392,LFM1,S_SUPPL_PURCHASING,1609,1275,failed,info,46.0,,2026-01-21 15:29:04
9393,LFA1,S_SUPPL_TAXNUMBERS,1833,41,failed,info,46.0,,2026-01-21 15:29:04
9424,CRVM_B,S_CRFH,508,436,failed,info,33.0,,2026-01-21 15:29:04
9425,MAKT,S_MAKT,161841,113711,failed,info,33.0,,2026-01-21 15:29:04
9426,MARA,S_MARA,14541,12335,failed,info,33.0,,2026-01-21 15:29:04
9427,MARC,S_MARC,21869,18913,failed,info,33.0,,2026-01-21 15:29:04
9428,MARD,S_MARD,19107,16705,failed,info,33.0,,2026-01-21 15:29:04
9429,MARM,S_MARM,15918,13592,failed,info,33.0,,2026-01-21 15:29:04
9431,MEAN,S_MEAN,267,175,failed,info,33.0,,2026-01-21 15:29:04
9432,MLAN,S_MLAN,19082,16700,failed,critical,33.0,,2026-01-21 15:29:04
9433,MLGN,S_MLGN,2343,1692,failed,info,33.0,,2026-01-21 15:29:04
9437,MVKE,S_MVKE,10028,8783,failed,info,33.0,,2026-01-21 15:29:04
9438,CRVM_B,S_CRFH,508,436,failed,info,33.0,,2026-01-21 15:29:04
9439,MAKT,S_MAKT,161841,113711,failed,info,33.0,,2026-01-21 15:29:04
9441,MARC,S_MARC,21869,18913,failed,info,33.0,,2026-01-21 15:29:04
9442,MARD,S_MARD,19107,16705,failed,info,33.0,,2026-01-21 15:29:04
9443,MARM,S_MARM,15918,13592,failed,info,33.0,,2026-01-21 15:29:04
9445,MEAN,S_MEAN,267,175,failed,info,33.0,,2026-01-21 15:29:04
9446,MLAN,S_MLAN,19082,16700,failed,critical,33.0,,2026-01-21 15:29:04
9447,MLGN,S_MLGN,2343,1692,failed,info,33.0,,2026-01-21 15:29:04
9451,MVKE,S_MVKE,10028,8783,failed,info,33.0,,2026-01-21 15:29:04
9452,EINE,S_COND,3889,1952,failed,info,4.0,,2026-01-21 15:29:04
9453,EINA,S_EINA,3664,2483,failed,info,4.0,,2026-01-21 15:29:04
9454,EINA,S_EINA_TEXT,3664,6,failed,info,4.0,,2026-01-21 15:29:04
9455,EINE,S_EINE,3889,2628,failed,info,4.0,,2026-01-21 15:29:04
9466,VBAK,S_VBAK,8071,296,failed,info,2.0,,2026-01-21 15:29:04
9477,LFA1,S_ROLES,1833,41,failed,info,46.0,,2026-01-21 15:29:04
9479,LFA1,S_SUPPL_ADDR,1833,24,failed,info,46.0,,2026-01-21 15:29:04
9480,LFB1,S_SUPPL_COMPANY,1979,33,failed,info,46.0,,2026-01-21 15:29:04
9482,LFA1,S_SUPPL_GEN,1833,24,failed,info,46.0,,2026-01-21 15:29:04
9483,LFA1,S_SUPPL_IDENT,1833,24,failed,info,46.0,,2026-01-21 15:29:04
9484,LFA1,S_SUPPL_INDUSTRY,1833,24,failed,critical,46.0,,2026-01-21 15:29:04
9485,WYT3,S_SUPPL_PARTNER,1121,33,failed,info,46.0,,2026-01-21 15:29:04
9486,LFM1,S_SUPPL_PURCHASING,1609,32,failed,info,46.0,,2026-01-21 15:29:04
9487,LFA1,S_SUPPL_TAXNUMBERS,1833,6,failed,info,46.0,,2026-01-21 15:29:04
9492,LFA1,S_ROLES,1833,2579,failed,info,46.0,,2026-01-21 15:29:04
9493,LFBK,S_SUPP_BANK,1120,7,failed,info,46.0,,2026-01-21 15:29:04
9498,VENDOR,S_SUPPL_GEN,68,68,failed,critical,3.0,,2026-01-21 15:29:04
9499,AP_AP_SUPPLIERS,S_SUPPL_GEN,357,217,failed,critical,3.0,,2026-01-21 15:29:04
9500,LFA1,S_SUPPL_IDENT,1833,1412,failed,info,46.0,,2026-01-21 15:29:04
9501,LFA1,S_SUPPL_INDUSTRY,1833,1412,failed,critical,46.0,,2026-01-21 15:29:04
9502,WYT3,S_SUPPL_PARTNER,1121,798,failed,info,46.0,,2026-01-21 15:29:04
9503,LFM1,S_SUPPL_PURCHASING,1609,1275,failed,info,46.0,,2026-01-21 15:29:04
9504,LFA1,S_SUPPL_TAXNUMBERS,1833,41,failed,info,46.0,,2026-01-21 15:29:04
9535,CRVM_B,S_CRFH,508,436,failed,info,33.0,,2026-01-21 15:29:04
9536,MAKT,S_MAKT,161841,113711,failed,info,33.0,,2026-01-21 15:29:04
9537,MARA,S_MARA,14541,12335,failed,info,33.0,,2026-01-21 15:29:04
9538,MARC,S_MARC,21869,18913,failed,info,33.0,,2026-01-21 15:29:04
9539,MARD,S_MARD,19107,16705,failed,info,33.0,,2026-01-21 15:29:04
9540,MARM,S_MARM,15918,13592,failed,info,33.0,,2026-01-21 15:29:04
9542,MEAN,S_MEAN,267,175,failed,info,33.0,,2026-01-21 15:29:04
9543,MLAN,S_MLAN,19082,16700,failed,critical,33.0,,2026-01-21 15:29:04
9544,MLGN,S_MLGN,2343,1692,failed,info,33.0,,2026-01-21 15:29:04
9548,MVKE,S_MVKE,10028,8783,failed,info,33.0,,2026-01-21 15:29:04
9549,CRVM_B,S_CRFH,508,436,failed,info,33.0,,2026-01-21 15:29:04
9550,MAKT,S_MAKT,161841,113711,failed,info,33.0,,2026-01-21 15:29:04
9552,MARC,S_MARC,21869,18913,failed,info,33.0,,2026-01-21 15:29:04
9553,MARD,S_MARD,19107,16705,failed,info,33.0,,2026-01-21 15:29:04
9554,MARM,S_MARM,15918,13592,failed,info,33.0,,2026-01-21 15:29:04
9556,MEAN,S_MEAN,267,175,failed,info,33.0,,2026-01-21 15:29:04
